Unidad,Ruta,ViajesUnidadRuta,TotalViajesUnidad,PorcentajeRutaUnidad
1974,"CUAUTITLAN IZCALLI,EM → XALAPA,VZ",82,4961,1.6528925619834711
1974,"CUAUTITLAN IZCALLI,EM/Mex → EL SALTO,JA",41,4961,0.8264462809917356
1974,"CUAUTITLAN IZCALLI,EM/Mex → LEON,GJ",82,4961,1.6528925619834711
1974,"CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL",41,4961,0.8264462809917356
1974,"CUAUTITLAN,EM → CUAUTITLAN,EM",41,4961,0.8264462809917356
1974,"CUAUTITLAN,EM → EL SALTO,JA",287,4961,5.785123966942149
1974,"CUAUTITLAN,EM → GUADALAJARA,JA",41,4961,0.8264462809917356
1974,"CUAUTITLAN,EM → LEON,GJ",3239,4961,65.2892561983471
1974,"CUAUTITLAN,EM → SAN LUIS POTOSI,SL",123,4961,2.479338842975207
1974,"TEPOTZOTLAN,EM → EL SALTO,JA",41,4961,0.8264462809917356
1974,"TEPOTZOTLAN,EM → LEON,GJ",861,4961,17.355371900826448
1974,"TEPOTZOTLAN,EM/ → LEON,GJ",82,4961,1.6528925619834711
1975,"ACAPULCO DE JUAREZ,GR/Mex → TLALNEPANTLA,EM/",134,8308,1.6129032258064515
1975,"AGUASCALIENTES,AG/ → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → ACAPULCO DE JUAREZ,GR/Mex",134,8308,1.6129032258064515
1975,"APASEO EL ALTO,GJ → AGUASCALIENTES,AG/",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → APASEO EL ALTO,GJ",402,8308,4.838709677419355
1975,"APASEO EL ALTO,GJ → CUERNAVACA,MR/",134,8308,1.6129032258064515
1975,"APASEO EL ALTO,GJ → NAUCALPAN DE JUARE,EM/Mex",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → NUEVO LAREDO,TM/",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → OAXACA DE JUAREZ,OA/Mex",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → POZA RICA DE HIDAL,VZ/Mex",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → PUEBLA,PU/Mex",134,8308,1.6129032258064515
1975,"APASEO EL ALTO,GJ → SILAO,GJ",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → TAPACHULA,CH/",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → TEXAS CITY,TX",201,8308,2.4193548387096775
1975,"APASEO EL ALTO,GJ → TLALNEPANTLA,EM/",1206,8308,14.516129032258064
1975,"APASEO EL ALTO,GJ → TLAQUEPAQUE,JA/Mex",670,8308,8.064516129032258
1975,"APASEO EL ALTO,GJ → TUXTLA GUTIERREZ,CH/Mex",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → Tepic,NA/",67,8308,0.8064516129032258
1975,"APASEO EL ALTO,GJ → VERACRUZ,VZ/Mex",134,8308,1.6129032258064515
1975,"APASEO EL ALTO,GJ → VILLAHERMOSA,MX/",67,8308,0.8064516129032258
1975,"CUERNAVACA,MR/ → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"CUERNAVACA,MR/ → TLALNEPANTLA,EM/",67,8308,0.8064516129032258
1975,"OAXACA DE JUAREZ,OA/Mex → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"POZA RICA DE HIDAL,VZ/Mex → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"PUEBLA,PU/Mex → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"PUEBLA,PU/Mex → TLALNEPANTLA,EM/",67,8308,0.8064516129032258
1975,"QUERETARO,QA → QUERETARO,QA",134,8308,1.6129032258064515
1975,"SAN JOSE ITURBIDE,GJ → LEON,GJ",67,8308,0.8064516129032258
1975,"SAN JUAN DEL RIO,QA/Mex → LAREDO,TX",134,8308,1.6129032258064515
1975,"SILAO,GJ → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"TAPACHULA,CH/ → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"TEXAS CITY,TX → APASEO EL ALTO,GJ",670,8308,8.064516129032258
1975,"TLALNEPANTLA,EM/ → APASEO EL ALTO,GJ",1675,8308,20.161290322580644
1975,"TLAQUEPAQUE,JA/Mex → APASEO EL ALTO,GJ",670,8308,8.064516129032258
1975,"TUXTLA GUTIERREZ,CH/Mex → TLALNEPANTLA,EM/",67,8308,0.8064516129032258
1975,"Tepic,NA/ → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1975,"VERACRUZ,VZ/Mex → APASEO EL ALTO,GJ",134,8308,1.6129032258064515
1975,"VERACRUZ,VZ/Mex → TLALNEPANTLA,EM/",67,8308,0.8064516129032258
1975,"VILLAGRAN,GJ → NUEVO LAREDO,TM",134,8308,1.6129032258064515
1975,"VILLAHERMOSA,MX/ → APASEO EL ALTO,GJ",67,8308,0.8064516129032258
1976,"CUAUTITLAN IZCALLI,EM → ACAPULCO DE JUAREZ,GR",189,6615,2.857142857142857
1976,"CUAUTITLAN IZCALLI,EM → AMATLAN DE LOS REY,VZ",63,6615,0.9523809523809523
1976,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",252,6615,3.8095238095238093
1976,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",126,6615,1.9047619047619047
1976,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",756,6615,11.428571428571429
1976,"CUAUTITLAN,EM → CUAUTITLAN IZCALLI,EM",63,6615,0.9523809523809523
1976,"CUAUTITLAN,EM → EL SALTO,JA",2079,6615,31.428571428571427
1976,"CUAUTITLAN,EM → GUADALAJARA,JA",315,6615,4.761904761904762
1976,"CUAUTITLAN,EM → LEON,GJ",252,6615,3.8095238095238093
1976,"CUAUTITLAN,EM → SAN LUIS POTOSI,SL",378,6615,5.714285714285714
1976,"EL SALTO,JA → APODACA,NX",504,6615,7.619047619047619
1976,"EL SALTO,JA → LEON,GJ",63,6615,0.9523809523809523
1976,"JILOTEPEC,EM → TULTITLAN,EM",126,6615,1.9047619047619047
1976,"TEPOTZOTLAN,EM → EL SALTO,JA",945,6615,14.285714285714286
1976,"TEPOTZOTLAN,EM → LEON,GJ",126,6615,1.9047619047619047
1976,"TEPOTZOTLAN,EM/ → EL SALTO,JA",63,6615,0.9523809523809523
1976,"TLALNEPANTLA,EM → QUERETARO,QA",189,6615,2.857142857142857
1976,"TULTITLAN,EM → JILOTEPEC,EM",126,6615,1.9047619047619047
1977,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",21,735,2.857142857142857
1977,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",21,735,2.857142857142857
1977,"CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA",63,735,8.571428571428571
1977,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",63,735,8.571428571428571
1977,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",21,735,2.857142857142857
1977,"CUAUTITLAN,EM → EL SALTO,JA",63,735,8.571428571428571
1977,"CUAUTITLAN,EM → GUADALAJARA,JA",42,735,5.714285714285714
1977,"CUAUTITLAN,EM → LEON,GJ",21,735,2.857142857142857
1977,"JILOTEPEC,EM → TEPIC,NA",21,735,2.857142857142857
1977,"JILOTEPEC,EM → TLAQUEPAQUE,JA",42,735,5.714285714285714
1977,"TEPIC,NA/ → TULTITLAN,EM",21,735,2.857142857142857
1977,"TEPOTZOTLAN,EM → EL SALTO,JA",42,735,5.714285714285714
1977,"TEPOTZOTLAN,EM/ → CUAUTITLAN IZCALLI,EM",21,735,2.857142857142857
1977,"TEPOTZOTLAN,EM/ → QUERETARO,QA",21,735,2.857142857142857
1977,"TEQUILA,JA/ → TEPOTZOTLAN,EM",21,735,2.857142857142857
1977,"TLALNEPANTLA,EM → COLON,QA",21,735,2.857142857142857
1977,"TLALNEPANTLA,EM → QUERETARO,QA",21,735,2.857142857142857
1977,"TLALNEPANTLA,EM → TLALNEPANTLA,EM",21,735,2.857142857142857
1977,"TLAQUEPAQUE,JA → TULTITLAN,EM",63,735,8.571428571428571
1977,"TLAQUEPAQUE,JA/Mex → TEPEJI DEL RIO,HG",21,735,2.857142857142857
1977,"TULTITLAN,EM → COLIMA,CL/",21,735,2.857142857142857
1977,"TULTITLAN,EM → TLAQUEPAQUE,JA",42,735,5.714285714285714
1977,"TULTITLAN,EM → ZAPOPAN,JA",21,735,2.857142857142857
1978,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO",360,3285,10.95890410958904
1978,"CUAUTITLAN IZCALLI,EM → MINERAL DE LA REFO,HG",45,3285,1.36986301369863
1978,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",45,3285,1.36986301369863
1978,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",45,3285,1.36986301369863
1978,"CUAUTITLAN,EM → CUAUTITLAN,EM",135,3285,4.109589041095891
1978,"CUAUTITLAN,EM → EL SALTO,JA",1080,3285,32.87671232876713
1978,"CUAUTITLAN,EM → LEON,GJ",855,3285,26.027397260273972
1978,"EL SALTO,JA → APODACA,NX",135,3285,4.109589041095891
1978,"TEPOTZOTLAN,EM → EL SALTO,JA",180,3285,5.47945205479452
1978,"TEPOTZOTLAN,EM → LEON,GJ",225,3285,6.8493150684931505
1978,"TEPOTZOTLAN,EM/ → LEON,GJ",45,3285,1.36986301369863
1978,"TLALNEPANTLA,EM → CIUDAD OBREGON,SO",90,3285,2.73972602739726
1978,"TLALNEPANTLA,EM → QUERETARO,QA",45,3285,1.36986301369863
1979,"CUAUTITLAN IZCALLI,EM → COATZACOALCOS,VZ",39,3198,1.2195121951219512
1979,"CUAUTITLAN IZCALLI,EM → PUEBLA,PU",39,3198,1.2195121951219512
1979,"CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA",39,3198,1.2195121951219512
1979,"CUAUTITLAN IZCALLI,EM → SAN LUIS POTOSI,SL",39,3198,1.2195121951219512
1979,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",39,3198,1.2195121951219512
1979,"CUAUTITLAN,EM → CUAUTITLAN,EM",39,3198,1.2195121951219512
1979,"CUAUTITLAN,EM → EL SALTO,JA",819,3198,25.609756097560975
1979,"CUAUTITLAN,EM → GUADALAJARA,JA",39,3198,1.2195121951219512
1979,"CUAUTITLAN,EM → LEON,GJ",1209,3198,37.80487804878049
1979,"CUAUTITLAN,EM → SAN LUIS POTOSI,SL",117,3198,3.658536585365854
1979,"EL SALTO,JA → APODACA,NX",78,3198,2.4390243902439024
1979,"TEPOTZOTLAN,EM → EL SALTO,JA",273,3198,8.536585365853659
1979,"TEPOTZOTLAN,EM → LEON,GJ",351,3198,10.975609756097562
1979,"TEPOTZOTLAN,EM/ → EL SALTO,JA",39,3198,1.2195121951219512
1979,"TLALNEPANTLA,EM → CIUDAD OBREGON,SO",39,3198,1.2195121951219512
1980,"CUAUTITLAN IZCALLI,EM → AMATLAN DE LOS REY,VZ",432,3216,13.432835820895523
1980,"CUAUTITLAN IZCALLI,EM → COATZACOALCOS,VZ",96,3216,2.985074626865672
1980,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",96,3216,2.985074626865672
1980,"CUAUTITLAN IZCALLI,EM → PUEBLA,PU",48,3216,1.492537313432836
1980,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",96,3216,2.985074626865672
1980,"CUAUTITLAN IZCALLI,EM → TUXTLA GUTIERREZ,CH",96,3216,2.985074626865672
1980,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",48,3216,1.492537313432836
1980,"CUAUTITLAN IZCALLI,EM → XALAPA,VZ",192,3216,5.970149253731344
1980,"CUAUTITLAN,EM → EL SALTO,JA",864,3216,26.865671641791046
1980,"CUAUTITLAN,EM → GUADALAJARA,JA",48,3216,1.492537313432836
1980,"CUAUTITLAN,EM → LEON,GJ",192,3216,5.970149253731344
1980,"EL SALTO,JA → APODACA,NX",96,3216,2.985074626865672
1980,"EL SALTO,JA → LEON,GJ",48,3216,1.492537313432836
1980,"TEPOTZOTLAN,EM → EL SALTO,JA",96,3216,2.985074626865672
1980,"TEPOTZOTLAN,EM → LEON,GJ",240,3216,7.462686567164179
1980,"TEPOTZOTLAN,EM/ → EL SALTO,JA",48,3216,1.492537313432836
1980,"TEPOTZOTLAN,EM/ → QUERETARO,QA",48,3216,1.492537313432836
1980,"TEPOTZOTLAN,EM/ → TEPOTZOTLAN,EM/",48,3216,1.492537313432836
1980,"TLALNEPANTLA,EM → COLON,QA",96,3216,2.985074626865672
1980,"TLALNEPANTLA,EM → CUAUTITLAN IZCALLI,EM",96,3216,2.985074626865672
1980,"TLALNEPANTLA,EM → PUEBLA,PU",144,3216,4.477611940298507
1980,"TLALNEPANTLA,EM → QUERETARO,QA",48,3216,1.492537313432836
1981,"CUAUTITLAN IZCALLI,EM → AMATLAN DE LOS REY,VZ",48,5808,0.8264462809917356
1981,"CUAUTITLAN IZCALLI,EM → EL SALTO,JA",96,5808,1.6528925619834711
1981,"CUAUTITLAN IZCALLI,EM → PUEBLA,PU",48,5808,0.8264462809917356
1981,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",144,5808,2.479338842975207
1981,"CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL",96,5808,1.6528925619834711
1981,"CUAUTITLAN,EM → EL SALTO,JA",144,5808,2.479338842975207
1981,"CUAUTITLAN,EM → GUADALAJARA,JA",48,5808,0.8264462809917356
1981,"CUAUTITLAN,EM → LEON,GJ",2784,5808,47.93388429752066
1981,"TEPOTZOTLAN,EM → EL SALTO,JA",48,5808,0.8264462809917356
1981,"TEPOTZOTLAN,EM → LEON,GJ",1536,5808,26.446280991735538
1981,"TEPOTZOTLAN,EM/ → LEON,GJ",96,5808,1.6528925619834711
1981,"TLALNEPANTLA,EM → PUEBLA,PU",48,5808,0.8264462809917356
1981,"TLALNEPANTLA,EM → QUERETARO,QA",48,5808,0.8264462809917356
1981,"TULTEPEC,EM → PUEBLA,PU",624,5808,10.743801652892563
1982,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",48,4368,1.098901098901099
1982,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",48,4368,1.098901098901099
1982,"CUAUTITLAN IZCALLI,EM/Mex → EL SALTO,JA",48,4368,1.098901098901099
1982,"CUAUTITLAN,EM → EL SALTO,JA",1152,4368,26.373626373626372
1982,"CUAUTITLAN,EM → LEON,GJ",1920,4368,43.956043956043956
1982,"EL SALTO,JA → APODACA,NX",96,4368,2.197802197802198
1982,"TEPOTZOTLAN,EM → EL SALTO,JA",432,4368,9.89010989010989
1982,"TEPOTZOTLAN,EM → LEON,GJ",432,4368,9.89010989010989
1982,"TEPOTZOTLAN,EM/ → GUADALAJARA,JA",96,4368,2.197802197802198
1982,"TEPOTZOTLAN,EM/ → LEON,GJ",96,4368,2.197802197802198
1983,"CUAUTITLAN IZCALLI,EM → AMATLAN DE LOS REY,VZ",138,4485,3.076923076923077
1983,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO",621,4485,13.846153846153847
1983,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",138,4485,3.076923076923077
1983,"CUAUTITLAN IZCALLI,EM → PUEBLA,PU",69,4485,1.5384615384615385
1983,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",345,4485,7.6923076923076925
1983,"CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA",69,4485,1.5384615384615385
1983,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",138,4485,3.076923076923077
1983,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",138,4485,3.076923076923077
1983,"CUAUTITLAN,EM → CUAUTITLAN,EM",138,4485,3.076923076923077
1983,"CUAUTITLAN,EM → EL SALTO,JA",1104,4485,24.615384615384617
1983,"CUAUTITLAN,EM → GUADALAJARA,JA",207,4485,4.615384615384615
1983,"EL SALTO,JA → APODACA,NX",207,4485,4.615384615384615
1983,"SAN MATEO ATENCO,EM → CUAUTITLAN IZCALLI,EM",69,4485,1.5384615384615385
1983,"TEPOTZOTLAN,EM → EL SALTO,JA",483,4485,10.76923076923077
1983,"TEPOTZOTLAN,EM/ → LEON,GJ",207,4485,4.615384615384615
1983,"TEPOTZOTLAN,EM/ → TEPATITLAN,JA",69,4485,1.5384615384615385
1983,"TLALNEPANTLA,EM → CIUDAD OBREGON,SO",69,4485,1.5384615384615385
1983,"TLALNEPANTLA,EM → QUERETARO,QA",69,4485,1.5384615384615385
1983,"TULTITLAN,EM → CIUDAD JUAREZ,CI/MEX",138,4485,3.076923076923077
1983,"TULTITLAN,EM → JILOTEPEC,EM",69,4485,1.5384615384615385
1984,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO",448,4144,10.81081081081081
1984,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",56,4144,1.3513513513513513
1984,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",56,4144,1.3513513513513513
1984,"CUAUTITLAN,EM → CUAUTITLAN,EM",168,4144,4.054054054054054
1984,"CUAUTITLAN,EM → EL SALTO,JA",2184,4144,52.7027027027027
1984,"CUAUTITLAN,EM → LEON,GJ",56,4144,1.3513513513513513
1984,"CUAUTITLAN,EM → SAN LUIS POTOSI,SL",56,4144,1.3513513513513513
1984,"EL SALTO,JA → APODACA,NX",728,4144,17.56756756756757
1984,"TEPOTZOTLAN,EM → EL SALTO,JA",392,4144,9.45945945945946
1985,"CUAUTITLAN IZCALLI,EM → ACAPULCO DE JUAREZ,GR",4514,6527,69.1588785046729
1985,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",1342,6527,20.560747663551403
1985,"TLALNEPANTLA,EM → ACAPULCO DE JUAREZ,GR",671,6527,10.280373831775702
1986,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",31,3937,0.7874015748031497
1986,"CUAUTITLAN,EM → LEON,GJ",2945,3937,74.80314960629921
1986,"TEPOTZOTLAN,EM → LEON,GJ",837,3937,21.25984251968504
1986,"TEPOTZOTLAN,EM/ → LEON,GJ",62,3937,1.5748031496062993
1986,"TLALNEPANTLA,EM → CUAUTITLAN IZCALLI,EM",62,3937,1.5748031496062993
1987,"CUAUTITLAN,EM → EL SALTO,JA",88,4928,1.7857142857142858
1987,"CUAUTITLAN,EM → LEON,GJ",3080,4928,62.5
1987,"TEPOTZOTLAN,EM → LEON,GJ",1540,4928,31.25
1987,"TEPOTZOTLAN,EM → TEPOTZOTLAN,EM",44,4928,0.8928571428571429
1987,"TEPOTZOTLAN,EM/ → LEON,GJ",132,4928,2.6785714285714284
1987,"TLALNEPANTLA,EM → QUERETARO,QA",44,4928,0.8928571428571429
1988,"CUAUTITLAN,EM → CUAUTITLAN,EM",74,3811,1.941747572815534
1988,"CUAUTITLAN,EM → EL SALTO,JA",37,3811,0.970873786407767
1988,"CUAUTITLAN,EM → GUADALAJARA,JA",74,3811,1.941747572815534
1988,"CUAUTITLAN,EM → LEON,GJ",2220,3811,58.25242718446602
1988,"TEPOTZOTLAN,EM → LEON,GJ",1221,3811,32.03883495145631
1988,"TEPOTZOTLAN,EM → TEPOTZOTLAN,EM",37,3811,0.970873786407767
1988,"TLALNEPANTLA,EM → PUEBLA,PU",37,3811,0.970873786407767
1988,"TLALNEPANTLA,EM → QUERETARO,QA",74,3811,1.941747572815534
1988,"TULTEPEC,EM → LEON,GJ",37,3811,0.970873786407767
1989,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",490,5243,9.345794392523365
1989,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",98,5243,1.8691588785046729
1989,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",98,5243,1.8691588785046729
1989,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",2352,5243,44.85981308411215
1989,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",147,5243,2.803738317757009
1989,"CUAUTITLAN,EM → CUAUTITLAN,EM",98,5243,1.8691588785046729
1989,"CUAUTITLAN,EM → GUADALAJARA,JA",49,5243,0.9345794392523364
1989,"CUAUTITLAN,EM → LEON,GJ",1274,5243,24.299065420560748
1989,"TEPOTZOTLAN,EM → LEON,GJ",245,5243,4.672897196261682
1989,"TEPOTZOTLAN,EM/ → COATZACOALCOS,VZ",49,5243,0.9345794392523364
1989,"TEPOTZOTLAN,EM/ → GUADALAJARA,JA",49,5243,0.9345794392523364
1989,"TEPOTZOTLAN,EM/ → LEON,GJ",49,5243,0.9345794392523364
1989,"TEPOTZOTLAN,EM/ → QUERETARO,QA",49,5243,0.9345794392523364
1989,"TEPOTZOTLAN,EM/ → TEPATITLAN,JA",49,5243,0.9345794392523364
1989,"TLALNEPANTLA,EM → QUERETARO,QA",147,5243,2.803738317757009
1990,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",200,2880,6.944444444444445
1990,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",80,2880,2.7777777777777777
1990,"CUAUTITLAN IZCALLI,EM → SAN JACINTO AMILPA,OA",480,2880,16.666666666666668
1990,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",280,2880,9.722222222222221
1990,"CUAUTITLAN IZCALLI,EM → TUXTLA GUTIERREZ,CH",40,2880,1.3888888888888888
1990,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",560,2880,19.444444444444443
1990,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",120,2880,4.166666666666667
1990,"CUAUTITLAN IZCALLI,EM → XALAPA,VZ",120,2880,4.166666666666667
1990,"CUAUTITLAN,EM → CUAUTITLAN IZCALLI,EM",40,2880,1.3888888888888888
1990,"CUAUTITLAN,EM → EL SALTO,JA",440,2880,15.277777777777779
1990,"CUAUTITLAN,EM → GUADALAJARA,JA",120,2880,4.166666666666667
1990,"CUAUTITLAN,EM → LEON,GJ",40,2880,1.3888888888888888
1990,"EL SALTO,JA → LEON,GJ",40,2880,1.3888888888888888
1990,"TEPOTZOTLAN,EM → EL SALTO,JA",160,2880,5.555555555555555
1990,"TEPOTZOTLAN,EM → LEON,GJ",40,2880,1.3888888888888888
1990,"TEPOTZOTLAN,EM/ → EL SALTO,JA",40,2880,1.3888888888888888
1990,"TEPOTZOTLAN,EM/ → TEPATITLAN,JA",40,2880,1.3888888888888888
1990,"TLALNEPANTLA,EM → QUERETARO,QA",40,2880,1.3888888888888888
1991,"CUAUTITLAN IZCALLI,EM → CIUDAD DEL CARMEN,CP",112,5264,2.127659574468085
1991,"CUAUTITLAN IZCALLI,EM → MERIDA,YC",1344,5264,25.53191489361702
1991,"CUAUTITLAN IZCALLI,EM → PUEBLA,PU",112,5264,2.127659574468085
1991,"CUAUTITLAN IZCALLI,EM → TUXTLA GUTIERREZ,CH",112,5264,2.127659574468085
1991,"CUAUTITLAN IZCALLI,EM/Mex → VILLAHERMOSA,TA/",112,5264,2.127659574468085
1991,"CUAUTITLAN,EM → APODACA,NX",112,5264,2.127659574468085
1991,"CUAUTITLAN,EM → LEON,GJ",112,5264,2.127659574468085
1991,"CUAUTITLAN,EM → MERIDA,YC",1904,5264,36.170212765957444
1991,"TEPOTZOTLAN,EM → MERIDA,YC",224,5264,4.25531914893617
1991,"TEPOTZOTLAN,EM/ → MERIDA,YC",336,5264,6.382978723404255
1991,"TLALNEPANTLA,EM → CIUDAD OBREGON,SO",112,5264,2.127659574468085
1991,"TLALNEPANTLA,EM → EL SALTO,JA",448,5264,8.51063829787234
1991,"TLALNEPANTLA,EM → GUADALAJARA,JA",224,5264,4.25531914893617
1992,"CUAUTITLAN IZCALLI,EM → ACAPULCO DE JUAREZ,GR",765,5695,13.432835820895523
1992,"CUAUTITLAN IZCALLI,EM → CIUDAD OBREGON,SO",1190,5695,20.895522388059703
1992,"CUAUTITLAN IZCALLI,EM → MERIDA,YC",85,5695,1.492537313432836
1992,"CUAUTITLAN,EM → EL SALTO,JA",1020,5695,17.91044776119403
1992,"CUAUTITLAN,EM → LEON,GJ",85,5695,1.492537313432836
1992,"CUAUTITLAN,EM → MERIDA,YC",85,5695,1.492537313432836
1992,"TEPOTZOTLAN,EM → EL SALTO,JA",340,5695,5.970149253731344
1992,"TLALNEPANTLA,EM → ACAPULCO DE JUAREZ,GR",1955,5695,34.32835820895522
1992,"TLALNEPANTLA,EM → TLALNEPANTLA,EM",170,5695,2.985074626865672
1993,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",3900,4680,83.33333333333333
1993,"CUAUTITLAN IZCALLI,EM → EL SALTO,JA",65,4680,1.3888888888888888
1993,"CUAUTITLAN IZCALLI,EM → IXTAPA,JA",715,4680,15.277777777777779
1994,"CUAUTITLAN IZCALLI,EM → AMATLAN DE LOS REY,VZ",63,4725,1.3333333333333333
1994,"CUAUTITLAN IZCALLI,EM → CUAUTITLAN IZCALLI,EM",2772,4725,58.666666666666664
1994,"CUAUTITLAN IZCALLI,EM → QUERETARO,QA",63,4725,1.3333333333333333
1994,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",63,4725,1.3333333333333333
1994,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",63,4725,1.3333333333333333
1994,"CUAUTITLAN IZCALLI,EM/Mex → TETLA DE LA SOLIDA,TL",63,4725,1.3333333333333333
1994,"CUAUTITLAN,EM → CUAUTITLAN,EM",63,4725,1.3333333333333333
1994,"CUAUTITLAN,EM → EL SALTO,JA",1386,4725,29.333333333333332
1994,"TLALNEPANTLA,EM → CUAUTITLAN IZCALLI,EM",63,4725,1.3333333333333333
1994,"TLALNEPANTLA,EM → IXTAPA,JA",126,4725,2.6666666666666665
1995,"CUAUTITLAN IZCALLI,EM → ACAPULCO DE JUAREZ,GR",47,1504,3.125
1995,"CUAUTITLAN IZCALLI,EM → AMATLAN DE LOS REY,VZ",47,1504,3.125
1995,"CUAUTITLAN IZCALLI,EM → MERIDA,YC",94,1504,6.25
1995,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA/",47,1504,3.125
1995,"CUAUTITLAN IZCALLI,EM → XALAPA,VZ",94,1504,6.25
1995,"CUAUTITLAN IZCALLI,EM/Mex → MERIDA,YC",94,1504,6.25
1995,"CUAUTITLAN,EM → APODACA,NX",47,1504,3.125
1995,"CUAUTITLAN,EM → EL SALTO,JA",705,1504,46.875
1995,"CUAUTITLAN,EM → MERIDA,YC",188,1504,12.5
1995,"TEPOTZOTLAN,EM → MERIDA,YC",94,1504,6.25
1995,"TEPOTZOTLAN,EM/ → MERIDA,YC",47,1504,3.125
1996,"CUAUTITLAN IZCALLI,EM → MERIDA,YC",344,5332,6.451612903225806
1996,"CUAUTITLAN IZCALLI,EM → TEPATITLAN,JA",86,5332,1.6129032258064515
1996,"CUAUTITLAN IZCALLI,EM → VERACRUZ,VZ",86,5332,1.6129032258064515
1996,"CUAUTITLAN IZCALLI,EM → VILLAHERMOSA,TA",172,5332,3.225806451612903
1996,"CUAUTITLAN IZCALLI,EM/Mex → APODACA,NX",86,5332,1.6129032258064515
1996,"CUAUTITLAN,EM → APODACA,NX",86,5332,1.6129032258064515
1996,"CUAUTITLAN,EM → CUAUTITLAN IZCALLI,EM",86,5332,1.6129032258064515
1996,"CUAUTITLAN,EM → EL SALTO,JA",1978,5332,37.096774193548384
1996,"CUAUTITLAN,EM → GUADALAJARA,JA",172,5332,3.225806451612903
1996,"CUAUTITLAN,EM → LEON,GJ",86,5332,1.6129032258064515
